HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0057868	GJZJ01096441.1	129219897	XM_054854211	GO:0045893 [Name: positive regulation of transcription, DNA-templated]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0001708 [Name: cell fate specification]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	T-box transcription factor TBX10-like
N5.HOG0057869	jg9803.t1	129219897	XM_054854211	GO:0045893 [Name: positive regulation of transcription, DNA-templated]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0001708 [Name: cell fate specification]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	T-box transcription factor TBX10-like
N5.HOG0057879	GJZJ01244427.1	129217405	XM_054851702	GO:0030330 [Name: DNA damage response, signal transduction by p53 class mediator]; GO:0004197 [Name: cysteine-type endopeptidase activity]; GO:0004843 [Name: thiol-dependent ubiquitin-specific protease activity]; GO:0005829 [Name: cytosol]; GO:0010506 [Name: regulation of autophagy]; GO:0005634 [Name: nucleus]; GO:0016579 [Name: protein deubiquitination]	ubiquitin carboxyl-terminal hydrolase 10-like
N5.HOG0057900	GJZJ01271450.1	129227586	XM_054862170	-	uncharacterized LOC129227586
N5.HOG0057900	jg8415.t1	129227586	XM_054862170	-	uncharacterized LOC129227586
N5.HOG0057901	GJZJ01028888.1	129222207	XM_054856678	-	UFM1 specific peptidase 2
N5.HOG0057903	GJZJ01046860.1	129224969	XM_054859520	GO:0032039 [Name: integrator complex]; GO:0034472 [Name: snRNA 3'-end processing]	integrator complex subunit 5 omd
N5.HOG0057922	jg21238.t2	129222987	XM_054857551	-	PHD finger protein 21A-like
N5.HOG0057922	GJZJ01057060.1	129222987	XM_054857551	-	PHD finger protein 21A-like
N5.HOG0057941	GJZJ01237291.1	129218612	XM_054852932	GO:0004843 [Name: thiol-dependent ubiquitin-specific protease activity]; GO:0070531 [Name: BRCA1-A complex]; GO:0008237 [Name: metallopeptidase activity]; GO:0031593 [Name: polyubiquitin binding]; GO:0070552 [Name: BRISC complex]; GO:0006302 [Name: double-strand break repair]	lys-63-specific deubiquitinase BRCC36-like
N5.HOG0057947	jg17344.t1	129218017	XM_054852195	GO:0005515 [Name: protein binding]	WD repeat-containing protein 20-like
N5.HOG0057948	GJZJ01165587.1	129218017	XM_054852195	GO:0005515 [Name: protein binding]	WD repeat-containing protein 20-like
N5.HOG0057949	GJZJ01145680.1	129218017	XM_054852195	GO:0005515 [Name: protein binding]	WD repeat-containing protein 20-like
N5.HOG0057966	GJZJ01178531.1	129221181	XM_054855632	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0005634 [Name: nucleus]	transcription factor kayak-like
N5.HOG0057967	GJZJ01252235.1	129222193	XM_054856664	GO:0016020 [Name: membrane]	ion channel TACAN-like
N5.HOG0058004	GJZJ01088271.1	129234251	XM_054868231	GO:0000245 [Name: spliceosomal complex assembly]; GO:0004672 [Name: protein kinase activity]; GO:0005524 [Name: ATP binding]; GO:0050684 [Name: regulation of mRNA processing]; GO:0006468 [Name: protein phosphorylation]	SRSF protein kinase 3-like
N5.HOG0058046	GJZJ01203058.1	129219960	XM_054854277	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0008270 [Name: zinc ion binding]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]	nuclear transcription factor, X-box binding stc
N5.HOG0058046	jg10229.t1	129219960	XM_054854277	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0000977 [Name: RNA polymerase II regulatory region sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0008270 [Name: zinc ion binding]; GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]	nuclear transcription factor, X-box binding stc
N5.HOG0058053	GJZJ01003990.1	129223910	XM_054858290	GO:0000139 [Name: Golgi membrane]; GO:0007030 [Name: Golgi organization]; GO:0000301 [Name: retrograde transport, vesicle recycling within Golgi]; GO:0031985 [Name: Golgi cisterna]	golgin subfamily A member 5-like
N5.HOG0058053	jg29668.t1	129223910	XM_054858290	GO:0000139 [Name: Golgi membrane]; GO:0007030 [Name: Golgi organization]; GO:0000301 [Name: retrograde transport, vesicle recycling within Golgi]; GO:0031985 [Name: Golgi cisterna]	golgin subfamily A member 5-like
N5.HOG0058054	GJZJ01121087.1	129223910	XM_054858290	GO:0000139 [Name: Golgi membrane]; GO:0007030 [Name: Golgi organization]; GO:0000301 [Name: retrograde transport, vesicle recycling within Golgi]; GO:0031985 [Name: Golgi cisterna]	golgin subfamily A member 5-like
N5.HOG0058107	GJZJ01058714.1	129234481	XM_054868482	GO:0000209 [Name: protein polyubiquitination]; GO:0006974 [Name: cellular response to DNA damage stimulus]; GO:0061631 [Name: ubiquitin conjugating enzyme activity]; GO:0005634 [Name: nucleus]	ubiquitin-conjugating enzyme E2 T-like
N5.HOG0058107	jg23978.t1	129234481	XM_054868482	GO:0000209 [Name: protein polyubiquitination]; GO:0006974 [Name: cellular response to DNA damage stimulus]; GO:0061631 [Name: ubiquitin conjugating enzyme activity]; GO:0005634 [Name: nucleus]	ubiquitin-conjugating enzyme E2 T-like
N5.HOG0058149	jg32542.t1	129229758	XM_054864130	GO:0003677 [Name: DNA binding]; GO:0005829 [Name: cytosol]; GO:0008270 [Name: zinc ion binding]; GO:0016192 [Name: vesicle-mediated transport]; GO:0030139 [Name: endocytic vesicle]; GO:0005085 [Name: guanyl-nucleotide exchange factor activity]; GO:0031267 [Name: small GTPase binding]	rab5 GDP/GTP exchange factor-like
N5.HOG0058149	jg39347.t1	129229758	XM_054864129	GO:0003677 [Name: DNA binding]; GO:0005829 [Name: cytosol]; GO:0008270 [Name: zinc ion binding]; GO:0016192 [Name: vesicle-mediated transport]; GO:0030139 [Name: endocytic vesicle]; GO:0005085 [Name: guanyl-nucleotide exchange factor activity]; GO:0031267 [Name: small GTPase binding]	rab5 GDP/GTP exchange factor-like
N5.HOG0058149	GJZJ01061942.1	129229758	XM_054864129	GO:0003677 [Name: DNA binding]; GO:0005829 [Name: cytosol]; GO:0008270 [Name: zinc ion binding]; GO:0016192 [Name: vesicle-mediated transport]; GO:0030139 [Name: endocytic vesicle]; GO:0005085 [Name: guanyl-nucleotide exchange factor activity]; GO:0031267 [Name: small GTPase binding]	rab5 GDP/GTP exchange factor-like
N5.HOG0058166	GJZJ01205667.1	129229575	XM_054863910	GO:0005737 [Name: cytoplasm]; GO:0016491 [Name: oxidoreductase activity]	FAD-dependent oxidoreductase domain-containing protein 1-like
N5.HOG0058167	GJZJ01069971.1	129235329	XM_054869097	GO:0000346 [Name: transcription export complex]; GO:0000347 [Name: THO complex]; GO:0005515 [Name: protein binding]; GO:0006406 [Name: mRNA export from nucleus]	THO complex 6
N5.HOG0058167	jg35008.t1	129235329	XM_054869097	GO:0000346 [Name: transcription export complex]; GO:0000347 [Name: THO complex]; GO:0005515 [Name: protein binding]; GO:0006406 [Name: mRNA export from nucleus]	THO complex 6
N5.HOG0058241	GJZJ01121933.1	129220585	XM_054855017	-	protein Skeletor
N5.HOG0058241	jg10040.t1	129220585	XM_054855017	-	protein Skeletor
N5.HOG0058242	GJZJ01121933.1	129220585	XM_054855017	-	protein Skeletor
N5.HOG0058262	GJZJ01190568.1	129215997	XM_054850131	GO:0006470 [Name: protein dephosphorylation]; GO:0043169 [Name: cation binding]; GO:0004722 [Name: protein serine/threonine phosphatase activity]	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1-like
N5.HOG0058287	jg20150.t1	129221939	XM_054856323	GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0043408 [Name: regulation of MAPK cascade]; GO:0005524 [Name: ATP binding]; GO:0006468 [Name: protein phosphorylation]; GO:0005737 [Name: cytoplasm]; GO:0035556 [Name: intracellular signal transduction]	serine/threonine-protein kinase PAK mbt
N5.HOG0058310	GJZJ01095928.1	129222281	XM_054856766	GO:0032021 [Name: NELF complex]; GO:0034244 [Name: negative regulation of transcription elongation from RNA polymerase II promoter]; GO:0005634 [Name: nucleus]	negative elongation factor B
N5.HOG0058311	jg37560.t1	129233722	XM_054867700	GO:0006334 [Name: nucleosome assembly]; GO:0003677 [Name: DNA binding]; GO:0000786 [Name: nucleosome]	serine/arginine repetitive matrix protein 4-like
N5.HOG0058311	GJZJ01104821.1	129219997	XM_054854322	-	serine/arginine repetitive matrix protein 4-like
N5.HOG0058333	GJZJ01209064.1	129225631	XM_054860101	GO:0003723 [Name: RNA binding]; GO:0008409 [Name: 5'-3' exonuclease activity]; GO:0004521 [Name: endoribonuclease activity]; GO:0005847 [Name: mRNA cleavage and polyadenylation specificity factor complex]; GO:0006398 [Name: mRNA 3'-end processing by stem-loop binding and cleavage]	cleavage and polyadenylation specificity factor 73
N5.HOG0058337	GJZJ01061517.1	129226069	XM_054860653	-	uncharacterized LOC129226069
N5.HOG0058337	jg4704.t1	129225994	XM_054860568	-	uncharacterized LOC129225994
N5.HOG0058337	GJZJ01191675.1	129226069	XM_054860653	-	uncharacterized LOC129226069
N5.HOG0058408	GJZJ01223331.1	129232073	XM_054866309	GO:0005515 [Name: protein binding]; GO:0007165 [Name: signal transduction]; GO:0051497 [Name: negative regulation of stress fiber assembly]	rhophilin-2-like
N5.HOG0058420	GJZJ01097467.1	129230619	XM_054865036	GO:0003677 [Name: DNA binding]; GO:0005515 [Name: protein binding]	F-box only protein 21-like
N5.HOG0058420	jg39370.t1	129230619	XM_054865036	GO:0003677 [Name: DNA binding]; GO:0005515 [Name: protein binding]	F-box only protein 21-like
N5.HOG0058481	GJZJ01165353.1	129217688	XM_054852021	GO:0005175 [Name: CD27 receptor binding]; GO:0097191 [Name: extrinsic apoptotic signaling pathway]	apoptosis regulatory protein Siva-like
N5.HOG0058488	jg8661.t1	129232677	XM_054866809	GO:0004333 [Name: fumarate hydratase activity]; GO:0006099 [Name: tricarboxylic acid cycle]; GO:0005739 [Name: mitochondrion]; GO:0006106 [Name: fumarate metabolic process]; GO:0006108 [Name: malate metabolic process]; GO:0045239 [Name: tricarboxylic acid cycle enzyme complex]	fumarate hydratase, mitochondrial-like
N5.HOG0058489	GJZJ01245968.1	129232677	XM_054866809	GO:0004333 [Name: fumarate hydratase activity]; GO:0006099 [Name: tricarboxylic acid cycle]; GO:0005739 [Name: mitochondrion]; GO:0006106 [Name: fumarate metabolic process]; GO:0006108 [Name: malate metabolic process]; GO:0045239 [Name: tricarboxylic acid cycle enzyme complex]	fumarate hydratase, mitochondrial-like
N5.HOG0058490	GJZJ01150252.1	129228303	XM_054862978	GO:0045893 [Name: positive regulation of transcription, DNA-templated]; GO:0003713 [Name: transcription coactivator activity]; GO:0005634 [Name: nucleus]; GO:0031490 [Name: chromatin DNA binding]	WW domain binding protein 2
N5.HOG0058492	jg36524.t1	129216195	XM_054850378	GO:0006606 [Name: protein import into nucleus]; GO:0016973 [Name: poly(A)+ mRNA export from nucleus]; GO:0017056 [Name: structural constituent of nuclear pore]; GO:0005643 [Name: nuclear pore]	nuclear pore complex protein Nup93-like
N5.HOG0058492	GJZJ01220322.1	129216195	XM_054850378	GO:0006606 [Name: protein import into nucleus]; GO:0016973 [Name: poly(A)+ mRNA export from nucleus]; GO:0017056 [Name: structural constituent of nuclear pore]; GO:0005643 [Name: nuclear pore]	nuclear pore complex protein Nup93-like
N5.HOG0058493	jg36526.t1	129216195	XM_054850378	GO:0006606 [Name: protein import into nucleus]; GO:0016973 [Name: poly(A)+ mRNA export from nucleus]; GO:0017056 [Name: structural constituent of nuclear pore]; GO:0005643 [Name: nuclear pore]	nuclear pore complex protein Nup93-like
N5.HOG0058528	GJZJ01047564.1	129225315	XM_054859907	GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0009952 [Name: anterior/posterior pattern specification]; GO:0042752 [Name: regulation of circadian rhythm]; GO:0005634 [Name: nucleus]; GO:0050767 [Name: regulation of neurogenesis]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0046983 [Name: protein dimerization activity]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]	transcription factor cwo
N5.HOG0058539	jg10590.t1	129219650	XM_054853922	-	protein FAM107B-like
N5.HOG0058585	GJZJ01065180.1	129223661	XM_054858078	-	C-factor-like
N5.HOG0058602	GJZJ01043829.1	129225657	XM_054860131	-	uncharacterized LOC129225657
N5.HOG0058609	GJZJ01064781.1	129228484	XM_054863165	GO:0030968 [Name: endoplasmic reticulum unfolded protein response]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	bZIP_ATF6 domain-containing protein ATf6
N5.HOG0058609	jg7088.t1	129228484	XM_054863165	GO:0030968 [Name: endoplasmic reticulum unfolded protein response]; GO:0005634 [Name: nucleus]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]	bZIP_ATF6 domain-containing protein ATf6
N5.HOG0058647	GJZJ01129220.1	129230530	XM_054864934	GO:0051959 [Name: dynein light intermediate chain binding]; GO:0030705 [Name: cytoskeleton-dependent intracellular transport]; GO:0005813 [Name: centrosome]; GO:0031122 [Name: cytoplasmic microtubule organization]; GO:0008017 [Name: microtubule binding]; GO:0005737 [Name: cytoplasm]	hook microtubule tethering protein
N5.HOG0058669	jg43039.t2	129229653	XM_054864011	GO:0000309 [Name: nicotinamide-nucleotide adenylyltransferase activity]; GO:0004515 [Name: nicotinate-nucleotide adenylyltransferase activity]; GO:0009435 [Name: NAD biosynthetic process]	nicotinamide mononucleotide adenylyltransferase
N5.HOG0058669	GJZJ01237866.1	129229653	XM_054864010	GO:0000309 [Name: nicotinamide-nucleotide adenylyltransferase activity]; GO:0004515 [Name: nicotinate-nucleotide adenylyltransferase activity]; GO:0009435 [Name: NAD biosynthetic process]	nicotinamide mononucleotide adenylyltransferase
N5.HOG0058674	jg44509.t1	129229562	XM_054863890	GO:0008270 [Name: zinc ion binding]; GO:0003676 [Name: nucleic acid binding]	zinc finger protein 346-like
N5.HOG0058674	GJZJ01054669.1	129229562	XM_054863889	GO:0008270 [Name: zinc ion binding]; GO:0003676 [Name: nucleic acid binding]	zinc finger protein 346-like
N5.HOG0058690	GJZJ01084010.1	129226618	XM_054861246	GO:0008270 [Name: zinc ion binding]; GO:0017186 [Name: peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase]; GO:0016603 [Name: glutaminyl-peptide cyclotransferase activity]	glutaminyl-peptide cyclotransferase-like
N5.HOG0058715	GJZJ01136578.1	129217194	XM_054851459	GO:0018064 [Name: protein-histidine N-methyltransferase activity]; GO:0042038 [Name: peptidyl-histidine methylation, to form tele-methylhistidine]	histidine protein methyltransferase 1 homolog
N5.HOG0058715	GJZJ01136578.1	129217194	XM_054851457	GO:0018064 [Name: protein-histidine N-methyltransferase activity]; GO:0042038 [Name: peptidyl-histidine methylation, to form tele-methylhistidine]	histidine protein methyltransferase 1 homolog
N5.HOG0058715	jg34840.t1	129217194	XM_054851458	GO:0018064 [Name: protein-histidine N-methyltransferase activity]; GO:0042038 [Name: peptidyl-histidine methylation, to form tele-methylhistidine]	histidine protein methyltransferase 1 homolog
N5.HOG0058744	GJZJ01057249.1	129225512	XM_054859941	GO:0032434 [Name: regulation of proteasomal ubiquitin-dependent protein catabolic process]; GO:0034976 [Name: response to endoplasmic reticulum stress]; GO:1990592 [Name: protein K69-linked ufmylation]; GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0061666 [Name: UFM1 ligase activity]	UFM1 specific ligase 1
N5.HOG0058744	GJZJ01057249.1	129225759	XM_054860258	-	uncharacterized LOC129225759
N5.HOG0058793	GJZJ01107416.1	129222677	XM_054857208	GO:0004352 [Name: glutamate dehydrogenase (NAD+) activity]; GO:0005739 [Name: mitochondrion]; GO:0006538 [Name: glutamate catabolic process]	glutamate dehydrogenase, mitochondrial
N5.HOG0058815	GJZJ01076826.1	129224719	XM_054859265	GO:0004421 [Name: hydroxymethylglutaryl-CoA synthase activity]; GO:0010142 [Name: farnesyl diphosphate biosynthetic process, mevalonate pathway]; GO:0006084 [Name: acetyl-CoA metabolic process]	hydroxymethylglutaryl-CoA synthase 1-like
N5.HOG0058825	jg14553.t1	129231218	XM_054865474	GO:0005829 [Name: cytosol]; GO:0006457 [Name: protein folding]; GO:0001671 [Name: ATPase activator activity]; GO:0032781 [Name: positive regulation of ATPase activity]; GO:0051087 [Name: chaperone binding]	activator of 90 kDa heat shock protein ATPase homolog 1-like
N5.HOG0058864	GJZJ01264573.1	129234315	XM_054868310	GO:0036444 [Name: mitochondrial calcium uptake]; GO:1990246 [Name: uniplex complex]; GO:0051560 [Name: mitochondrial calcium ion homeostasis]; GO:0005743 [Name: mitochondrial inner membrane]; GO:0005262 [Name: calcium channel activity]; GO:0015292 [Name: uniporter activity]	mitochondrial calcium uniporter
N5.HOG0058897	GJZJ01132341.1	129232578	XM_054866711	-	transmembrane protein 220-like
N5.HOG0058897	jg35349.t1	129232578	XM_054866711	-	transmembrane protein 220-like
N5.HOG0058897	jg35349.t2	129232578	XM_054866711	-	transmembrane protein 220-like
N5.HOG0058977	GJZJ01187616.1	129231845	XM_054866228	GO:0055085 [Name: transmembrane transport]; GO:0006829 [Name: zinc II ion transport]; GO:0008324 [Name: cation transmembrane transporter activity]; GO:0016020 [Name: membrane]	Zinc transporter 49B
N5.HOG0059005	GJZJ01229206.1	129232635	XM_054866767	GO:0044782 [Name: cilium organization]; GO:0005929 [Name: cilium]	protein FAM161B-like
N5.HOG0059005	jg8632.t1	129232635	XM_054866767	GO:0044782 [Name: cilium organization]; GO:0005929 [Name: cilium]	protein FAM161B-like
N5.HOG0059007	GJZJ01169500.1	129222006	XM_054856422	GO:0003712 [Name: transcription cofactor activity]; GO:0005667 [Name: transcription factor complex]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	G protein pathway suppressor 2-like
N5.HOG0059018	GJZJ01032773.1	129228186	XM_054862849	GO:0005515 [Name: protein binding]	uncharacterized LOC129228186
N5.HOG0059018	jg5305.t1	129228186	XM_054862849	GO:0005515 [Name: protein binding]	uncharacterized LOC129228186
N5.HOG0059023	GJZJ01136948.1	129222335	XM_054856830	GO:0000381 [Name: regulation of alternative mRNA splicing, via spliceosome]	nuclear speckle splicing regulatory protein 1-like
N5.HOG0059024	GJZJ01116345.1	129220007	XM_054854334	GO:0045944 [Name: positive regulation of transcription from RNA polymerase II promoter]; GO:0046872 [Name: metal ion binding]; GO:0000976 [Name: transcription regulatory region sequence-specific DNA binding]	RING finger protein 10-like
N5.HOG0059024	jg11773.t1	129220007	XM_054854334	GO:0045944 [Name: positive regulation of transcription from RNA polymerase II promoter]; GO:0046872 [Name: metal ion binding]; GO:0000976 [Name: transcription regulatory region sequence-specific DNA binding]	RING finger protein 10-like
N5.HOG0059043	jg23032.t1	129222080	XM_054856509	GO:0005737 [Name: cytoplasm]; GO:0008270 [Name: zinc ion binding]; GO:0004089 [Name: carbonate dehydratase activity]	carbonic anhydrase 1-like
N5.HOG0059043	GJZJ01021419.1	129222080	XM_054856509	GO:0005737 [Name: cytoplasm]; GO:0008270 [Name: zinc ion binding]; GO:0004089 [Name: carbonate dehydratase activity]	carbonic anhydrase 1-like
N5.HOG0059044	GJZJ01212227.1	129234252	XM_054868233	GO:0005783 [Name: endoplasmic reticulum]; GO:0005975 [Name: carbohydrate metabolic process]; GO:1904382 [Name: mannose trimming involved in glycoprotein ERAD pathway]; GO:0004571 [Name: mannosyl-oligosaccharide 1,2-alpha-mannosidase activity]; GO:1904380 [Name: endoplasmic reticulum mannose trimming]; GO:0005509 [Name: calcium ion binding]; GO:0016020 [Name: membrane]	ER degradation-enhancing alpha-mannosidase-like protein 1
N5.HOG0059044	jg28760.t1	129234252	XM_054868233	GO:0005783 [Name: endoplasmic reticulum]; GO:0005975 [Name: carbohydrate metabolic process]; GO:1904382 [Name: mannose trimming involved in glycoprotein ERAD pathway]; GO:0004571 [Name: mannosyl-oligosaccharide 1,2-alpha-mannosidase activity]; GO:1904380 [Name: endoplasmic reticulum mannose trimming]; GO:0005509 [Name: calcium ion binding]; GO:0016020 [Name: membrane]	ER degradation-enhancing alpha-mannosidase-like protein 1
N5.HOG0059046	jg8414.t1	129227522	XM_054862097	GO:0000340 [Name: RNA 7-methylguanosine cap binding]; GO:0003729 [Name: mRNA binding]; GO:0005829 [Name: cytosol]; GO:0005634 [Name: nucleus]	nuclear cap-binding protein subunit 3-like
N5.HOG0059046	GJZJ01067822.1	129227522	XM_054862097	GO:0000340 [Name: RNA 7-methylguanosine cap binding]; GO:0003729 [Name: mRNA binding]; GO:0005829 [Name: cytosol]; GO:0005634 [Name: nucleus]	nuclear cap-binding protein subunit 3-like
N5.HOG0059059	GJZJ01104883.1	129222850	XM_054857403	GO:0006879 [Name: cellular iron ion homeostasis]; GO:0005515 [Name: protein binding]	F-box/LRR-repeat protein 5-like
N5.HOG0059069	GJZJ01076716.1	129225849	XM_054860370	GO:0006783 [Name: heme biosynthetic process]; GO:0005739 [Name: mitochondrion]; GO:0008495 [Name: protoheme IX farnesyltransferase activity]; GO:0031966 [Name: mitochondrial membrane]	Cytochrome c oxidase assembly factor 10
N5.HOG0059069	jg2938.t1	129225849	XM_054860370	GO:0006783 [Name: heme biosynthetic process]; GO:0005739 [Name: mitochondrion]; GO:0008495 [Name: protoheme IX farnesyltransferase activity]; GO:0031966 [Name: mitochondrial membrane]	Cytochrome c oxidase assembly factor 10
N5.HOG0059145	GJZJ01021174.1	129223972	XM_054858359	GO:0023041 [Name: neuronal signal transduction]; GO:0030867 [Name: rough endoplasmic reticulum membrane]	macoilin-like
N5.HOG0059160	GJZJ01095930.1	129234435	XM_054868435	GO:0005096 [Name: GTPase activator activity]; GO:0090630 [Name: activation of GTPase activity]	TBC1 domain family member 22
N5.HOG0059163	GJZJ01086397.1	129224148	XM_054858563	GO:0042765 [Name: GPI-anchor transamidase complex]; GO:0016255 [Name: attachment of GPI anchor to protein]	phosphatidylinositol glycan anchor biosynthesis class S
N5.HOG0059188	GJZJ01275056.1	129234205	XM_054868127	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0042058 [Name: regulation of epidermal growth factor receptor signaling pathway]; GO:0050708 [Name: regulation of protein secretion]; GO:0004252 [Name: serine-type endopeptidase activity]	inactive rhomboid protein 1-like
N5.HOG0059196	GJZJ01119081.1	129228069	XM_054862704	GO:0002953 [Name: 5'-deoxynucleotidase activity]; GO:0005737 [Name: cytoplasm]	5'-deoxynucleotidase HDDC2-like
N5.HOG0059231	GJZJ01235625.1	129230034	XM_054864417	GO:0005634 [Name: nucleus]; GO:0003729 [Name: mRNA binding]	RNA-binding protein 47-like
N5.HOG0059232	jg44036.t1	129230034	XM_054864417	GO:0005634 [Name: nucleus]; GO:0003729 [Name: mRNA binding]	RNA-binding protein 47-like
N5.HOG0059237	jg34319.t1	129216351	XM_054850565	GO:0032040 [Name: small-subunit processome]; GO:0005634 [Name: nucleus]; GO:0034457 [Name: Mpp10 complex]; GO:0006364 [Name: rRNA processing]; GO:0005732 [Name: small nucleolar ribonucleoprotein complex]	U3 small nucleolar ribonucleoprotein protein MPP10-like
N5.HOG0059237	jg34318.t1	129217100	XM_054851349	GO:0006364 [Name: rRNA processing]; GO:0005634 [Name: nucleus]; GO:0005732 [Name: small nucleolar ribonucleoprotein complex]; GO:0034457 [Name: Mpp10 complex]; GO:0032040 [Name: small-subunit processome]	U3 small nucleolar ribonucleoprotein protein MPP10-like
N5.HOG0059237	GJZJ01064830.1	129217100	XM_054851349	GO:0006364 [Name: rRNA processing]; GO:0005634 [Name: nucleus]; GO:0005732 [Name: small nucleolar ribonucleoprotein complex]; GO:0034457 [Name: Mpp10 complex]; GO:0032040 [Name: small-subunit processome]	U3 small nucleolar ribonucleoprotein protein MPP10-like
N5.HOG0059269	GJZJ01153266.1	129234561	XM_054868581	GO:0005515 [Name: protein binding]; GO:0030198 [Name: extracellular matrix organization]; GO:0004222 [Name: metalloendopeptidase activity]; GO:0031012 [Name: extracellular matrix]	ADAMTS-like protein 5
N5.HOG0059270	GJZJ01130651.1	129234561	XM_054868581	GO:0005515 [Name: protein binding]; GO:0030198 [Name: extracellular matrix organization]; GO:0004222 [Name: metalloendopeptidase activity]; GO:0031012 [Name: extracellular matrix]	ADAMTS-like protein 5
N5.HOG0059270	jg24397.t1	129234561	XM_054868581	GO:0005515 [Name: protein binding]; GO:0030198 [Name: extracellular matrix organization]; GO:0004222 [Name: metalloendopeptidase activity]; GO:0031012 [Name: extracellular matrix]	ADAMTS-like protein 5
N5.HOG0059270	GJZJ01190643.1	129234561	XM_054868581	GO:0005515 [Name: protein binding]; GO:0030198 [Name: extracellular matrix organization]; GO:0004222 [Name: metalloendopeptidase activity]; GO:0031012 [Name: extracellular matrix]	ADAMTS-like protein 5
N5.HOG0059332	GJZJ01165558.1	129228041	XM_054862671	GO:0000379 [Name: tRNA-type intron splice site recognition and cleavage]; GO:0006388 [Name: tRNA splicing, via endonucleolytic cleavage and ligation]; GO:0000214 [Name: tRNA-intron endonuclease complex]; GO:0003676 [Name: nucleic acid binding]; GO:0000213 [Name: tRNA-intron endonuclease activity]	tRNA splicing endonuclease subunit 34
N5.HOG0059332	jg5571.t1	129228041	XM_054862671	GO:0000379 [Name: tRNA-type intron splice site recognition and cleavage]; GO:0006388 [Name: tRNA splicing, via endonucleolytic cleavage and ligation]; GO:0000214 [Name: tRNA-intron endonuclease complex]; GO:0003676 [Name: nucleic acid binding]; GO:0000213 [Name: tRNA-intron endonuclease activity]	tRNA splicing endonuclease subunit 34
N5.HOG0059334	jg33358.t1	129217771	XM_054852115	GO:0003997 [Name: acyl-CoA oxidase activity]; GO:0033540 [Name: fatty acid beta-oxidation using acyl-CoA oxidase]; GO:0071949 [Name: FAD binding]; GO:0005504 [Name: fatty acid binding]; GO:0055088 [Name: lipid homeostasis]; GO:0005777 [Name: peroxisome]	acyl-CoA oxidase 1
N5.HOG0059335	GJZJ01117765.1	129217771	XM_054852115	GO:0003997 [Name: acyl-CoA oxidase activity]; GO:0033540 [Name: fatty acid beta-oxidation using acyl-CoA oxidase]; GO:0071949 [Name: FAD binding]; GO:0005504 [Name: fatty acid binding]; GO:0055088 [Name: lipid homeostasis]; GO:0005777 [Name: peroxisome]	acyl-CoA oxidase 1
N5.HOG0059354	jg27955.t1	129225245	XM_054859823	GO:0005783 [Name: endoplasmic reticulum]; GO:0016491 [Name: oxidoreductase activity]	very-long-chain 3-oxoacyl-CoA reductase-like
N5.HOG0059354	GJZJ01141527.1	129225245	XM_054859823	GO:0005783 [Name: endoplasmic reticulum]; GO:0016491 [Name: oxidoreductase activity]	very-long-chain 3-oxoacyl-CoA reductase-like
