HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0064647	GJZJ01238515.1	129224155	XM_054858572	GO:0097730 [Name: non-motile cilium]; GO:1905515 [Name: non-motile cilium assembly]; GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]; GO:0097500 [Name: receptor localization to non-motile cilium]; GO:0060170 [Name: ciliary membrane]	ADP-ribosylation factor-like protein 13B
N5.HOG0064746	GJZJ01072746.1	129226127	XM_054860724	GO:0006995 [Name: cellular response to nitrogen starvation]; GO:0000422 [Name: mitophagy]; GO:0000045 [Name: autophagosome assembly]; GO:0031625 [Name: ubiquitin protein ligase binding]; GO:0005776 [Name: autophagosome]; GO:0016236 [Name: macroautophagy]; GO:0000421 [Name: autophagosome membrane]; GO:0005829 [Name: cytosol]	microtubule-associated proteins 1A/1B light chain 3A-like
N5.HOG0064867	GJZJ01096302.1	129225506	XM_054859934	-	uncharacterized LOC129225506
N5.HOG0064934	GJZJ01246842.1	129234237	XM_054868177	GO:0031124 [Name: mRNA 3'-end processing]; GO:0005515 [Name: protein binding]; GO:0005634 [Name: nucleus]; GO:0003729 [Name: mRNA binding]	cleavage stimulation factor subunit su(f)
N5.HOG0064953	GJZJ01021980.1	129227739	XM_054862347	-	Actin-related protein 1
N5.HOG0064953	GJZJ01021980.1	129234279	XM_054868275	GO:0003712 [Name: transcription cofactor activity]; GO:0016592 [Name: mediator complex]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	mediator complex subunit 21
N5.HOG0065056	jg13973.t1	129231016	XM_054865262	GO:0005886 [Name: plasma membrane]; GO:0090090 [Name: negative regulation of canonical Wnt signaling pathway]; GO:0005856 [Name: cytoskeleton]	FERM domain-containing protein 8 Bili
N5.HOG0065059	GJZJ01210607.1	129233107	XM_054867166	GO:0015031 [Name: protein transport]; GO:0043231 [Name: intracellular membrane-bounded organelle]; GO:0016192 [Name: vesicle-mediated transport]	AP-3 complex subunit sigma-2-like
N5.HOG0065085	GJZJ01078037.1	129217665	XM_054851993	GO:0005515 [Name: protein binding]	calponin-2-like
N5.HOG0065111	GJZJ01247595.1	129220394	XM_054854808	GO:0005730 [Name: nucleolus]; GO:0006270 [Name: DNA replication initiation]; GO:0003682 [Name: chromatin binding]	Nucleolar complex protein 3
N5.HOG0065143	jg13387.t1	129231679	XM_054866042	GO:0016012 [Name: sarcoglycan complex]	epsilon-sarcoglycan-like
N5.HOG0065231	GJZJ01214245.1	129217173	XM_054851434	GO:0005509 [Name: calcium ion binding]	calcineurin B homologous protein 1-like
N5.HOG0065340	GJZJ01134005.1	129227519	XM_054862095	GO:0005737 [Name: cytoplasm]; GO:0002939 [Name: tRNA N1-guanine methylation]; GO:0005759 [Name: mitochondrial matrix]; GO:0070901 [Name: mitochondrial tRNA methylation]	tRNA (guanine(37)-N1)-methyltransferase-like
N5.HOG0065340	jg6595.t1	129227519	XM_054862095	GO:0005737 [Name: cytoplasm]; GO:0002939 [Name: tRNA N1-guanine methylation]; GO:0005759 [Name: mitochondrial matrix]; GO:0070901 [Name: mitochondrial tRNA methylation]	tRNA (guanine(37)-N1)-methyltransferase-like
N5.HOG0065500	GJZJ01160929.1	129235318	XM_054869053	GO:0020037 [Name: heme binding]; GO:0043231 [Name: intracellular membrane-bounded organelle]; GO:0016020 [Name: membrane]	cytochrome b5-like
N5.HOG0065747	GJZJ01279684.1	129217446	XM_054851745	GO:0046982 [Name: protein heterodimerization activity]; GO:0070476 [Name: rRNA (guanine-N7)-methylation]; GO:0018364 [Name: peptidyl-glutamine methylation]; GO:0030488 [Name: tRNA methylation]	tRNA methyltransferase subunit 11-2
N5.HOG0065826	GJZJ01090837.1	129221994	XM_054856406	GO:0006413 [Name: translational initiation]; GO:0003743 [Name: translation initiation factor activity]; GO:0008237 [Name: metallopeptidase activity]; GO:0031369 [Name: translation initiation factor binding]; GO:0071541 [Name: eukaryotic translation initiation factor 3 complex, eIF3m]	eukaryotic translation initiation factor 3 subunit F-1-like
N5.HOG0065826	jg21982.t1	129221994	XM_054856405	GO:0006413 [Name: translational initiation]; GO:0003743 [Name: translation initiation factor activity]; GO:0008237 [Name: metallopeptidase activity]; GO:0031369 [Name: translation initiation factor binding]; GO:0071541 [Name: eukaryotic translation initiation factor 3 complex, eIF3m]	eukaryotic translation initiation factor 3 subunit F-1-like
N5.HOG0065955	GJZJ01269581.1	129227295	XM_054861833	GO:0005759 [Name: mitochondrial matrix]; GO:0016485 [Name: protein processing]; GO:0046872 [Name: metal ion binding]	presequence protease, mitochondrial-like
N5.HOG0066010	GJZJ01229677.1	129230729	XM_054865148	-	uncharacterized LOC129230729
N5.HOG0066018	GJZJ01172255.1	129220166	XM_054854520	GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0003682 [Name: chromatin binding]; GO:0035267 [Name: NuA4 histone acetyltransferase complex]; GO:0007399 [Name: nervous system development]; GO:0016514 [Name: SWI/SNF complex]	Brahma associated protein 55kD
N5.HOG0066035	GJZJ01010001.1	129218905	XM_054853225	GO:0005886 [Name: plasma membrane]; GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]	src kinase-associated phosphoprotein 2-B-like
N5.HOG0066036	jg17869.t1	129218905	XM_054853225	GO:0005886 [Name: plasma membrane]; GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]	src kinase-associated phosphoprotein 2-B-like
N5.HOG0066036	GJZJ01206746.1	129218905	XM_054853225	GO:0005886 [Name: plasma membrane]; GO:0005737 [Name: cytoplasm]; GO:0005515 [Name: protein binding]	src kinase-associated phosphoprotein 2-B-like
N5.HOG0066040	GJZJ01201094.1	129222117	XM_054856567	GO:0005515 [Name: protein binding]; GO:0006620 [Name: posttranslational protein targeting to membrane]	ubiquitin-like protein 4A
N5.HOG0066043	GJZJ01004071.1	129220142	XM_054854494	GO:0005886 [Name: plasma membrane]; GO:0005794 [Name: Golgi apparatus]; GO:0005783 [Name: endoplasmic reticulum]	cell cycle control protein 50A
N5.HOG0066044	GJZJ01176557.1	129222542	XM_054857054	GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0003723 [Name: RNA binding]; GO:0003714 [Name: transcription corepressor activity]; GO:0006396 [Name: RNA processing]; GO:0005730 [Name: nucleolus]	deoxynucleotidyltransferase terminal-interacting protein 2-like
N5.HOG0066100	GJZJ01233967.1	129224115	XM_054858524	GO:0005769 [Name: early endosome]; GO:0042147 [Name: retrograde transport, endosome to Golgi]; GO:0007032 [Name: endosome organization]; GO:0055037 [Name: recycling endosome]; GO:0005802 [Name: trans-Golgi network]; GO:0001881 [Name: receptor recycling]	sesquipedalian-1-like
N5.HOG0066107	GJZJ01204097.1	129222800	XM_054857345	GO:0003724 [Name: RNA helicase activity]; GO:0000398 [Name: mRNA splicing, via spliceosome]; GO:0003723 [Name: RNA binding]; GO:0005524 [Name: ATP binding]; GO:0071013 [Name: catalytic step 2 spliceosome]	probable ATP-dependent RNA helicase DDX23
N5.HOG0066116	GJZJ01114082.1	129222991	XM_054857557	GO:0004757 [Name: sepiapterin reductase activity]; GO:0006729 [Name: tetrahydrobiopterin biosynthetic process]	sepiapterin reductase-like
N5.HOG0066131	GJZJ01188764.1	129219739	XM_054854028	GO:0005737 [Name: cytoplasm]; GO:0000145 [Name: exocyst]; GO:0006887 [Name: exocytosis]; GO:0006893 [Name: Golgi to plasma membrane transport]	Exocyst complex component Sec10
N5.HOG0066208	jg7529.t1	129228553	XM_054863236	GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0003676 [Name: nucleic acid binding]; GO:0031213 [Name: RSF complex]	histone-lysine N-methyltransferase SETD1B-like
N5.HOG0066276	GJZJ01228078.1	129223928	XM_054858307	GO:0005840 [Name: ribosome]; GO:0003735 [Name: structural constituent of ribosome]; GO:0006412 [Name: translation]	39S ribosomal protein L4, mitochondrial-like
N5.HOG0066295	GJZJ01105141.1	129222847	XM_054857399	GO:0008017 [Name: microtubule binding]; GO:0003777 [Name: microtubule motor activity]; GO:0007018 [Name: microtubule-based movement]; GO:0005524 [Name: ATP binding]	kinesin-like protein 64D
N5.HOG0066425	GJZJ01226080.1	129231553	XM_054865907	GO:0005737 [Name: cytoplasm]; GO:0000226 [Name: microtubule cytoskeleton organization]	thioredoxin domain-containing protein 9-like
N5.HOG0066444	GJZJ01166060.1	129229856	XM_054864231	GO:0060170 [Name: ciliary membrane]; GO:0045879 [Name: negative regulation of smoothened signaling pathway]; GO:0005794 [Name: Golgi apparatus]	uncharacterized protein C16orf52 homolog A-like
N5.HOG0066488	GJZJ01206764.1	129217114	XM_054851365	GO:0016020 [Name: membrane]	stomatin like 2
N5.HOG0066569	GJZJ01038638.1	129230806	XM_054865197	GO:0003924 [Name: GTPase activity]; GO:0010506 [Name: regulation of autophagy]; GO:0071230 [Name: cellular response to amino acid stimulus]; GO:0009267 [Name: cellular response to starvation]; GO:1990131 [Name: Gtr1-Gtr2 GTPase complex]; GO:0032008 [Name: positive regulation of TOR signaling]; GO:0005525 [Name: GTP binding]; GO:0005634 [Name: nucleus]; GO:0005764 [Name: lysosome]	Ras-related GTP binding A/B
N5.HOG0066603	GJZJ01247102.1	129219974	XM_054854295	GO:0051015 [Name: actin filament binding]; GO:0005856 [Name: cytoskeleton]; GO:0005885 [Name: Arp2/3 protein complex]; GO:0034314 [Name: Arp2/3 complex-mediated actin nucleation]; GO:0030833 [Name: regulation of actin filament polymerization]	Actin-related protein 2/3 complex, subunit 3A
N5.HOG0066605	GJZJ01243150.1	129229657	XM_054864014	GO:0005515 [Name: protein binding]; GO:0008180 [Name: COP9 signalosome]; GO:0008237 [Name: metallopeptidase activity]; GO:0000338 [Name: protein deneddylation]	COP9 signalosome subunit 6
N5.HOG0066638	GJZJ01072822.1	129216735	XM_054850952	-	phenylalanine--tRNA ligase alpha subunit
N5.HOG0066654	GJZJ01115956.1	129221617	XM_054856138	GO:0008250 [Name: oligosaccharyltransferase complex]; GO:0018279 [Name: protein N-linked glycosylation via asparagine]; GO:0005789 [Name: endoplasmic reticulum membrane]	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit Ost48
N5.HOG0066667	GJZJ01018439.1	129229252	XM_054863519	GO:0005515 [Name: protein binding]; GO:0035556 [Name: intracellular signal transduction]; GO:0043161 [Name: proteasome-mediated ubiquitin-dependent protein catabolic process]; GO:0019005 [Name: SCF ubiquitin ligase complex]	splA/ryanodine receptor domain and SOCS box containing gustavus
N5.HOG0066695	GJZJ01129940.1	129229387	XM_054863683	GO:0005762 [Name: mitochondrial large ribosomal subunit]; GO:0005739 [Name: mitochondrion]	mitochondrial ribosomal protein L50
N5.HOG0066702	GJZJ01280361.1	129217216	XM_054851489	GO:0042274 [Name: ribosomal small subunit biogenesis]; GO:0004521 [Name: endoribonuclease activity]; GO:0030490 [Name: maturation of SSU-rRNA]; GO:0030688 [Name: preribosome, small subunit precursor]	RNA-binding protein NOB1-like
N5.HOG0066914	GJZJ01007540.1	129220730	XM_054855162	-	uncharacterized LOC129220730
N5.HOG0066914	GJZJ01007540.1	129217103	XM_054851351	GO:0005762 [Name: mitochondrial large ribosomal subunit]; GO:0003735 [Name: structural constituent of ribosome]; GO:0005840 [Name: ribosome]; GO:0032543 [Name: mitochondrial translation]	mitochondrial ribosomal protein L23
N5.HOG0066968	GJZJ01152499.1	129223918	XM_054858298	-	stromal cell-derived factor 2-like
N5.HOG0066971	GJZJ01150425.1	129229385	XM_054863681	GO:0000812 [Name: Swr1 complex]; GO:0000492 [Name: box C/D snoRNP assembly]; GO:0097255 [Name: R2TP complex]; GO:0005524 [Name: ATP binding]; GO:0016887 [Name: ATPase activity]; GO:0003678 [Name: DNA helicase activity]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0035267 [Name: NuA4 histone acetyltransferase complex]; GO:0006338 [Name: chromatin remodeling]; GO:0031011 [Name: Ino80 complex]	RuvB-like helicase 2 rept
N5.HOG0066986	GJZJ01088027.1	129221622	XM_054856146	GO:0017025 [Name: TBP-class protein binding]; GO:0005634 [Name: nucleus]; GO:0016251 [Name: obsolete general RNA polymerase II transcription factor activity]; GO:0097550 [Name: transcriptional preinitiation complex]; GO:0006367 [Name: transcription initiation from RNA polymerase II promoter]; GO:0070897 [Name: DNA-templated transcriptional preinitiation complex assembly]	transcription factor IIB
N5.HOG0066995	GJZJ01150734.1	129220465	XM_054854886	GO:0000776 [Name: kinetochore]; GO:0007094 [Name: mitotic spindle assembly checkpoint]; GO:0005654 [Name: nucleoplasm]; GO:0005737 [Name: cytoplasm]	mitotic spindle assembly checkpoint protein MAD2A-like
N5.HOG0067000	GJZJ01001456.1	129225138	XM_054859699	GO:0016020 [Name: membrane]; GO:0012505 [Name: endomembrane system]	neuferricin-like
N5.HOG0067150	GJZJ01028862.1	129225881	XM_054860410	GO:0005783 [Name: endoplasmic reticulum]; GO:0030968 [Name: endoplasmic reticulum unfolded protein response]; GO:0005515 [Name: protein binding]	transducin beta-like protein 2
N5.HOG0067231	GJZJ01192854.1	129226499	XM_054861109	GO:0005634 [Name: nucleus]; GO:0032797 [Name: SMN complex]; GO:0000387 [Name: spliceosomal snRNP assembly]; GO:0000245 [Name: spliceosomal complex assembly]	uncharacterized LOC129226499
N5.HOG0067234	GJZJ01154747.1	129225607	XM_054860068	GO:0005742 [Name: mitochondrial outer membrane translocase complex]; GO:0030150 [Name: protein import into mitochondrial matrix]; GO:0008320 [Name: protein transmembrane transporter activity]; GO:0005741 [Name: mitochondrial outer membrane]	Translocase of outer membrane 40
N5.HOG0067239	GJZJ01179128.1	129226593	XM_054861217	GO:0098656 [Name: anion transmembrane transport]; GO:0005741 [Name: mitochondrial outer membrane]; GO:0008308 [Name: voltage-gated anion channel activity]	voltage-dependent anion-selective channel protein 2-like
N5.HOG0067251	GJZJ01093852.1	129220124	XM_054854468	GO:0008650 [Name: rRNA (uridine-2'-O-)-methyltransferase activity]; GO:0000466 [Name: maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]; GO:0005634 [Name: nucleus]; GO:0016435 [Name: rRNA (guanine) methyltransferase activity]; GO:0031167 [Name: rRNA methylation]; GO:0005730 [Name: nucleolus]; GO:0030687 [Name: preribosome, large subunit precursor]; GO:0000463 [Name: maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]	pre-rRNA 2'-O-ribose RNA methyltransferase FTSJ3-like
N5.HOG0067264	GJZJ01256386.1	129230607	XM_054865022	-	TM2 domain-containing protein 2 amaretto
N5.HOG0067264	GJZJ01256386.1	129230606	XM_054865019	GO:0032543 [Name: mitochondrial translation]; GO:0003735 [Name: structural constituent of ribosome]; GO:0005763 [Name: mitochondrial small ribosomal subunit]	28S ribosomal protein S35, mitochondrial-like
N5.HOG0067295	GJZJ01191760.1	129226500	XM_054861110	GO:0003723 [Name: RNA binding]; GO:0003724 [Name: RNA helicase activity]; GO:0005634 [Name: nucleus]; GO:0005737 [Name: cytoplasm]; GO:0005524 [Name: ATP binding]; GO:1990904 [Name: ribonucleoprotein complex]	uncharacterized LOC129226500
N5.HOG0067406	GJZJ01256816.1	129222339	XM_054856837	GO:0000447 [Name: endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]; GO:0000480 [Name: endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]; GO:0003723 [Name: RNA binding]; GO:0034462 [Name: small-subunit processome assembly]; GO:0000472 [Name: endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)]; GO:0005730 [Name: nucleolus]	uncharacterized LOC129222339
N5.HOG0067416	GJZJ01257661.1	129218554	XM_054852857	GO:0031982 [Name: vesicle]; GO:0005794 [Name: Golgi apparatus]; GO:0005802 [Name: trans-Golgi network]; GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]; GO:0016192 [Name: vesicle-mediated transport]	ras-related protein Rab-7L1-like
N5.HOG0067426	GJZJ01260952.1	129225617	XM_054860084	GO:0005515 [Name: protein binding]; GO:0003743 [Name: translation initiation factor activity]; GO:0005829 [Name: cytosol]; GO:0008237 [Name: metallopeptidase activity]; GO:0016282 [Name: eukaryotic 43S preinitiation complex]; GO:0005737 [Name: cytoplasm]; GO:0005852 [Name: eukaryotic translation initiation factor 3 complex]	eukaryotic translation initiation factor 3 subunit h
N5.HOG0067444	GJZJ01192618.1	129224249	XM_054858676	-	uncharacterized LOC129224249
N5.HOG0067456	GJZJ01218928.1	129230732	XM_054865153	GO:0005832 [Name: chaperonin-containing T-complex]; GO:0005524 [Name: ATP binding]; GO:0006457 [Name: protein folding]; GO:0051082 [Name: unfolded protein binding]; GO:0016887 [Name: ATPase activity]	chaperonin containing TCP1 subunit 5
N5.HOG0067467	GJZJ01177148.1	129218113	XM_054852315	GO:0005886 [Name: plasma membrane]; GO:0071577 [Name: zinc II ion transmembrane transport]; GO:0005385 [Name: zinc ion transmembrane transporter activity]	zinc transporter ZIP3-like
N5.HOG0067472	GJZJ01265611.1	129231236	XM_054865507	GO:0016035 [Name: zeta DNA polymerase complex]	mitotic spindle assembly checkpoint protein MAD2B-like
N5.HOG0067480	jg19604.t1	129219164	XM_054853485	-	uncharacterized LOC129219164
N5.HOG0067570	GJZJ01255319.1	129224010	XM_054858405	GO:0035145 [Name: exon-exon junction complex]; GO:0005634 [Name: nucleus]; GO:0008380 [Name: RNA splicing]; GO:0071013 [Name: catalytic step 2 spliceosome]	mago, exon junction complex subunit
N5.HOG0067613	GJZJ01176557.1	129222542	XM_054857054	GO:0000122 [Name: negative regulation of transcription from RNA polymerase II promoter]; GO:0003723 [Name: RNA binding]; GO:0003714 [Name: transcription corepressor activity]; GO:0006396 [Name: RNA processing]; GO:0005730 [Name: nucleolus]	deoxynucleotidyltransferase terminal-interacting protein 2-like
N5.HOG0067629	GJZJ01199573.1	129222298	XM_054856785	GO:0005839 [Name: proteasome core complex]; GO:0019774 [Name: proteasome core complex, beta-subunit complex]; GO:0043161 [Name: proteasome-mediated ubiquitin-dependent protein catabolic process]	proteasome subunit beta type-3
N5.HOG0067633	GJZJ01117346.1	129222203	XM_054856674	GO:0000278 [Name: mitotic cell cycle]; GO:0005813 [Name: centrosome]; GO:0005814 [Name: centriole]; GO:0007099 [Name: centriole replication]; GO:0005509 [Name: calcium ion binding]	uncharacterized LOC129222203
N5.HOG0067681	jg1215.t1	129233026	XM_054867109	GO:0006120 [Name: mitochondrial electron transport, NADH to ubiquinone]	NADH dehydrogenase (ubiquinone) B17 subunit
N5.HOG0067682	GJZJ01224727.1	129219688	XM_054853967	GO:0016887 [Name: ATPase activity]; GO:0005524 [Name: ATP binding]; GO:0005737 [Name: cytoplasm]; GO:0005525 [Name: GTP binding]	obg-like ATPase 1
N5.HOG0067711	GJZJ01123759.1	129224260	XM_054858687	-	hemicentin-1-like
N5.HOG0067711	jg29884.t1	129224260	XM_054858687	-	hemicentin-1-like
N5.HOG0067719	jg30248.t1	129224429	XM_054858883	GO:0000785 [Name: chromatin]; GO:0016592 [Name: mediator complex]; GO:0003712 [Name: transcription cofactor activity]; GO:0045944 [Name: positive regulation of transcription from RNA polymerase II promoter]	mediator complex subunit 10
N5.HOG0067731	GJZJ01013986.1	129230473	XM_054864878	GO:0051287 [Name: NAD binding]; GO:0008137 [Name: NADH dehydrogenase (ubiquinone) activity]; GO:0006120 [Name: mitochondrial electron transport, NADH to ubiquinone]; GO:0048038 [Name: quinone binding]	NADH dehydrogenase (ubiquinone) 49 kDa subunit
N5.HOG0067746	jg22991.t1	129222225	XM_054856706	GO:0005787 [Name: signal peptidase complex]; GO:0016020 [Name: membrane]; GO:0006465 [Name: signal peptide processing]; GO:0045047 [Name: protein targeting to ER]	Signal peptidase complex subunit Spase25
N5.HOG0067770	GJZJ01103450.1	129232675	XM_054866808	GO:0043161 [Name: proteasome-mediated ubiquitin-dependent protein catabolic process]; GO:0036402 [Name: proteasome-activating ATPase activity]; GO:0005524 [Name: ATP binding]; GO:0008540 [Name: proteasome regulatory particle, base subcomplex]; GO:0016887 [Name: ATPase activity]	26S proteasome regulatory subunit Rpt2
N5.HOG0067771	GJZJ01181387.1	129216246	XM_054850444	GO:0006406 [Name: mRNA export from nucleus]; GO:0005515 [Name: protein binding]; GO:0000445 [Name: THO complex part of transcription export complex]	THO complex 3 homolog tex
N5.HOG0067771	GJZJ01181387.1	129216247	XM_054850445	GO:0006633 [Name: fatty acid biosynthetic process]; GO:0000035 [Name: acyl binding]; GO:0005739 [Name: mitochondrion]; GO:0000036 [Name: ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process]	NADH dehydrogenase (ubiquinone) acyl carrier protein
N5.HOG0067811	GJZJ01221573.1	129222192	XM_054856663	GO:0005634 [Name: nucleus]; GO:0004707 [Name: MAP kinase activity]; GO:0006468 [Name: protein phosphorylation]; GO:0005737 [Name: cytoplasm]; GO:0005524 [Name: ATP binding]; GO:0035556 [Name: intracellular signal transduction]	Mitogen-activated protein kinase rl
N5.HOG0067867	jg35114.t1	129217456	XM_054851756	GO:0000421 [Name: autophagosome membrane]; GO:0005657 [Name: replication fork]; GO:0005634 [Name: nucleus]; GO:0061709 [Name: reticulophagy]; GO:0005789 [Name: endoplasmic reticulum membrane]	testis-expressed protein 264 homolog
N5.HOG0067872	GJZJ01101451.1	129222360	XM_054856856	-	uncharacterized protein C1orf198 homolog
N5.HOG0067879	GJZJ01180427.1	129222582	XM_054857097	GO:0043005 [Name: neuron projection]; GO:0007186 [Name: G-protein coupled receptor signaling pathway]	uncharacterized LOC129222582
N5.HOG0067895	GJZJ01026335.1	129228291	XM_054862968	GO:0003723 [Name: RNA binding]; GO:0005730 [Name: nucleolus]	nucleolar protein viriato
N5.HOG0067932	GJZJ01059775.1	129222131	XM_054856582	GO:0005829 [Name: cytosol]; GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0019773 [Name: proteasome core complex, alpha-subunit complex]; GO:0005634 [Name: nucleus]; GO:0005839 [Name: proteasome core complex]	proteasome subunit alpha type-6-like
N5.HOG0067944	GJZJ01032554.1	129234462	XM_054868463	GO:0032040 [Name: small-subunit processome]; GO:0070037 [Name: rRNA (pseudouridine) methyltransferase activity]; GO:0005730 [Name: nucleolus]; GO:0070475 [Name: rRNA base methylation]; GO:0019843 [Name: rRNA binding]	ribosomal RNA small subunit methyltransferase NEP1-like
N5.HOG0067978	GJZJ01272423.1	129231835	XM_054866215	GO:0004252 [Name: serine-type endopeptidase activity]; GO:0006508 [Name: proteolysis]; GO:0005829 [Name: cytosol]; GO:0070012 [Name: oligopeptidase activity]	prolyl endopeptidase-like
N5.HOG0068069	GJZJ01020617.1	129223526	XM_054858070	GO:0003676 [Name: nucleic acid binding]; GO:0008270 [Name: zinc ion binding]	zinc finger protein 593-like
N5.HOG0068074	jg36993.t1	129216247	XM_054850445	GO:0006633 [Name: fatty acid biosynthetic process]; GO:0000035 [Name: acyl binding]; GO:0005739 [Name: mitochondrion]; GO:0000036 [Name: ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process]	NADH dehydrogenase (ubiquinone) acyl carrier protein
N5.HOG0068074	GJZJ01181387.1	129216246	XM_054850444	GO:0006406 [Name: mRNA export from nucleus]; GO:0005515 [Name: protein binding]; GO:0000445 [Name: THO complex part of transcription export complex]	THO complex 3 homolog tex
N5.HOG0068074	GJZJ01181387.1	129216247	XM_054850445	GO:0006633 [Name: fatty acid biosynthetic process]; GO:0000035 [Name: acyl binding]; GO:0005739 [Name: mitochondrion]; GO:0000036 [Name: ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process]	NADH dehydrogenase (ubiquinone) acyl carrier protein
N5.HOG0068240	GJZJ01216023.1	129218522	XM_054852811	GO:0007064 [Name: mitotic sister chromatid cohesion]; GO:0031390 [Name: Ctf18 RFC-like complex]	chromosome transmission fidelity protein 8 homolog
N5.HOG0068240	GJZJ01216023.1	129218521	XM_054852810	GO:0003712 [Name: transcription cofactor activity]; GO:0005634 [Name: nucleus]; GO:0070063 [Name: RNA polymerase binding]	transcription elongation regulator 1-like
N5.HOG0068262	GJZJ01227766.1	129217158	XM_054851420	GO:0003723 [Name: RNA binding]; GO:0006388 [Name: tRNA splicing, via endonucleolytic cleavage and ligation]; GO:0072669 [Name: tRNA-splicing ligase complex]	RNA transcription, translation and transport factor protein-like
N5.HOG0068278	GJZJ01248630.1	129226047	XM_054860630	GO:0003735 [Name: structural constituent of ribosome]; GO:0006412 [Name: translation]; GO:0005762 [Name: mitochondrial large ribosomal subunit]	mitochondrial ribosomal protein L55
N5.HOG0068289	GJZJ01168299.1	129222363	XM_054856860	GO:0046540 [Name: U4/U6 x U5 tri-snRNP complex]; GO:0000387 [Name: spliceosomal snRNP assembly]; GO:0003723 [Name: RNA binding]; GO:0005685 [Name: U1 snRNP]; GO:0071011 [Name: precatalytic spliceosome]; GO:0005686 [Name: U2 snRNP]; GO:0008380 [Name: RNA splicing]; GO:0071013 [Name: catalytic step 2 spliceosome]; GO:0005682 [Name: U5 snRNP]	small ribonucleoprotein particle protein SmD2
N5.HOG0068300	GJZJ01218600.1	129223090	XM_054857656	GO:0005634 [Name: nucleus]; GO:0008176 [Name: tRNA (guanine-N7-)-methyltransferase activity]; GO:0005829 [Name: cytosol]; GO:0043527 [Name: tRNA methyltransferase complex]; GO:0005515 [Name: protein binding]; GO:0036265 [Name: RNA (guanine-N7)-methylation]	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit wuho
N5.HOG0068339	GJZJ01021074.1	129227580	XM_054862164	GO:0003729 [Name: mRNA binding]; GO:0006397 [Name: mRNA processing]; GO:0043484 [Name: regulation of RNA splicing]; GO:0005634 [Name: nucleus]	heterogeneous nuclear ribonucleoprotein L
N5.HOG0068379	GJZJ01185586.1	129222420	XM_054856932	GO:0072546 [Name: ER membrane protein complex]; GO:0030246 [Name: carbohydrate binding]	ER membrane protein complex subunit 7-like
N5.HOG0068405	GJZJ01190398.1	129217662	XM_054851990	-	uncharacterized LOC129217662
N5.HOG0068434	GJZJ01214357.1	129223854	XM_054858219	-	dnaJ homolog subfamily B member 14-like
N5.HOG0068469	GJZJ01212884.1	129231409	XM_054865718	GO:0005743 [Name: mitochondrial inner membrane]; GO:0006850 [Name: mitochondrial pyruvate transport]	mitochondrial pyruvate carrier
N5.HOG0068470	jg14947.t1	129231409	XM_054865718	GO:0005743 [Name: mitochondrial inner membrane]; GO:0006850 [Name: mitochondrial pyruvate transport]	mitochondrial pyruvate carrier
N5.HOG0068541	GJZJ01161575.1	129229869	XM_054864248	-	UPF0488 protein C8orf33 homolog
N5.HOG0068714	GJZJ01154771.1	129224612	XM_054859101	GO:0005802 [Name: trans-Golgi network]; GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]	RAS oncogene family member Rab19
N5.HOG0068945	GJZJ01238957.1	129217453	XM_054851754	GO:0005634 [Name: nucleus]; GO:0007131 [Name: reciprocal meiotic recombination]; GO:0003690 [Name: double-stranded DNA binding]	meiotic nuclear division protein 1 homolog
N5.HOG0069222	GJZJ01220720.1	129218662	XM_054852984	-	uncharacterized LOC129218662
N5.HOG0069309	jg21835.t1	129223070	XM_054857636	GO:0046872 [Name: metal ion binding]	zinc finger CCCH domain-containing protein 10-like
N5.HOG0069743	GJZJ01187496.1	129231471	XM_054865796	-	uncharacterized LOC129231471
N5.HOG0069746	GJZJ01144901.1	129228217	XM_054862882	GO:0003677 [Name: DNA binding]	uncharacterized LOC129228217
