HOG	udiv_genes	LOC	txpt	GO_terms	Description
N5.HOG0052457	jg10602.t1	129220666	XM_054855095	GO:0032210 [Name: regulation of telomere maintenance via telomerase]; GO:0016233 [Name: telomere capping]; GO:0000781 [Name: chromosome, telomeric region]; GO:0000783 [Name: nuclear telomere cap complex]; GO:0098505 [Name: G-rich strand telomeric DNA binding]; GO:0010521 [Name: telomerase inhibitor activity]	uncharacterized LOC129220666
N5.HOG0052457	jg10604.t1	129220666	XM_054855095	GO:0032210 [Name: regulation of telomere maintenance via telomerase]; GO:0016233 [Name: telomere capping]; GO:0000781 [Name: chromosome, telomeric region]; GO:0000783 [Name: nuclear telomere cap complex]; GO:0098505 [Name: G-rich strand telomeric DNA binding]; GO:0010521 [Name: telomerase inhibitor activity]	uncharacterized LOC129220666
N5.HOG0052538	jg32030.t1	129224326	XM_054858763	GO:0001784 [Name: phosphotyrosine binding]	uncharacterized LOC129224326
N5.HOG0052538	GJZJ01044390.1	129224326	XM_054858763	GO:0001784 [Name: phosphotyrosine binding]	uncharacterized LOC129224326
N5.HOG0052538	jg32023.t1	129224326	XM_054858763	GO:0001784 [Name: phosphotyrosine binding]	uncharacterized LOC129224326
N5.HOG0052538	GJZJ01004884.1	129224326	XM_054858763	GO:0001784 [Name: phosphotyrosine binding]	uncharacterized LOC129224326
N5.HOG0052611	GJZJ01152811.1	129225557	XM_054860002	GO:0005737 [Name: cytoplasm]; GO:0031122 [Name: cytoplasmic microtubule organization]; GO:0035371 [Name: microtubule plus-end]; GO:0005634 [Name: nucleus]; GO:0051010 [Name: microtubule plus-end binding]	dynactin subunit 1-like
N5.HOG0052660	jg42048.t1	129229833	XM_054864207	GO:0005759 [Name: mitochondrial matrix]; GO:0005737 [Name: cytoplasm]; GO:0005739 [Name: mitochondrion]; GO:0016491 [Name: oxidoreductase activity]; GO:0005515 [Name: protein binding]	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like
N5.HOG0052660	GJZJ01167166.1	129229833	XM_054864207	GO:0005759 [Name: mitochondrial matrix]; GO:0005737 [Name: cytoplasm]; GO:0005739 [Name: mitochondrion]; GO:0016491 [Name: oxidoreductase activity]; GO:0005515 [Name: protein binding]	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like
N5.HOG0052661	jg42047.t1	129229833	XM_054864207	GO:0005759 [Name: mitochondrial matrix]; GO:0005737 [Name: cytoplasm]; GO:0005739 [Name: mitochondrion]; GO:0016491 [Name: oxidoreductase activity]; GO:0005515 [Name: protein binding]	pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial-like
N5.HOG0052973	GJZJ01154670.1	129224170	XM_054858586	-	uncharacterized LOC129224170
N5.HOG0053328	GJZJ01251150.1	129217412	XM_054851710	GO:0004303 [Name: estradiol 17-beta-dehydrogenase activity]; GO:0005739 [Name: mitochondrion]; GO:0008210 [Name: estrogen metabolic process]; GO:0006631 [Name: fatty acid metabolic process]; GO:0008209 [Name: androgen metabolic process]	3-hydroxyacyl-CoA dehydrogenase type-2-like
N5.HOG0053800	jg20704.t1	129223440	XM_054858053	GO:0034097 [Name: response to cytokine]; GO:0006954 [Name: inflammatory response]; GO:0007249 [Name: I-kappaB kinase/NF-kappaB signaling]; GO:0003677 [Name: DNA binding]; GO:0006355 [Name: regulation of transcription, DNA-templated]; GO:0038061 [Name: NIK/NF-kappaB signaling]; GO:0003700 [Name: transcription factor activity, sequence-specific DNA binding]; GO:0005737 [Name: cytoplasm]; GO:0033554 [Name: cellular response to stress]; GO:0045087 [Name: innate immune response]	embryonic polarity protein dorsal-like
N5.HOG0054177	jg24771.t1	129234625	XM_054868658	GO:0006508 [Name: proteolysis]; GO:0004185 [Name: serine-type carboxypeptidase activity]	retinoid-inducible serine carboxypeptidase-like
N5.HOG0054177	GJZJ01133509.1	129234625	XM_054868658	GO:0006508 [Name: proteolysis]; GO:0004185 [Name: serine-type carboxypeptidase activity]	retinoid-inducible serine carboxypeptidase-like
N5.HOG0054227	GJZJ01270729.1	129224230	XM_054858651	GO:0035091 [Name: phosphatidylinositol binding]; GO:0008270 [Name: zinc ion binding]; GO:0003676 [Name: nucleic acid binding]	zinc finger CCHC domain-containing protein 2-like
N5.HOG0054227	jg29397.t1	129224230	XM_054858651	GO:0035091 [Name: phosphatidylinositol binding]; GO:0008270 [Name: zinc ion binding]; GO:0003676 [Name: nucleic acid binding]	zinc finger CCHC domain-containing protein 2-like
N5.HOG0054227	GJZJ01242834.1	129224230	XM_054858651	GO:0035091 [Name: phosphatidylinositol binding]; GO:0008270 [Name: zinc ion binding]; GO:0003676 [Name: nucleic acid binding]	zinc finger CCHC domain-containing protein 2-like
N5.HOG0054399	GJZJ01196449.1	129219333	XM_054853693	-	uncharacterized LOC129219333
N5.HOG0054901	GJZJ01068847.1	129227017	XM_054861648	GO:0007165 [Name: signal transduction]; GO:0005737 [Name: cytoplasm]; GO:0005634 [Name: nucleus]; GO:0018105 [Name: peptidyl-serine phosphorylation]; GO:0006897 [Name: endocytosis]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005524 [Name: ATP binding]	casein kinase I-like
N5.HOG0054916	GJZJ01188016.1	129228211	XM_054862878	GO:0006470 [Name: protein dephosphorylation]; GO:0030837 [Name: negative regulation of actin filament polymerization]; GO:0003779 [Name: actin binding]; GO:0030036 [Name: actin cytoskeleton organization]; GO:0005737 [Name: cytoplasm]; GO:0008138 [Name: protein tyrosine/serine/threonine phosphatase activity]	Protein phosphatase Slingshot
N5.HOG0054916	GJZJ01188016.1	129228180	XM_054862845	-	uncharacterized LOC129228180
N5.HOG0054916	GJZJ01160756.1	129228180	XM_054862845	-	uncharacterized LOC129228180
N5.HOG0054919	jg8959.t1	129219778	XM_054854076	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005634 [Name: nucleus]	forkhead box protein O-like
N5.HOG0054919	GJZJ01053710.1	129219778	XM_054854076	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]; GO:0005634 [Name: nucleus]	forkhead box protein O-like
N5.HOG0055098	jg22708.t1	129222196	XM_054856667	GO:0000822 [Name: inositol hexakisphosphate binding]; GO:0016036 [Name: cellular response to phosphate starvation]; GO:0006817 [Name: phosphate ion transport]; GO:0005737 [Name: cytoplasm]; GO:0005794 [Name: Golgi apparatus]; GO:0005886 [Name: plasma membrane]	xenotropic and polytropic retrovirus receptor 1-like
N5.HOG0055143	GJZJ01025225.1	129217469	XM_054851773	GO:0003726 [Name: double-stranded RNA adenosine deaminase activity]; GO:0005737 [Name: cytoplasm]; GO:0006396 [Name: RNA processing]; GO:0008251 [Name: tRNA-specific adenosine deaminase activity]; GO:0006382 [Name: adenosine to inosine editing]; GO:0005730 [Name: nucleolus]; GO:0003725 [Name: double-stranded RNA binding]	double-stranded RNA-specific adenosine deaminase-like
N5.HOG0055144	jg36112.t1	129217469	XM_054851773	GO:0003726 [Name: double-stranded RNA adenosine deaminase activity]; GO:0005737 [Name: cytoplasm]; GO:0006396 [Name: RNA processing]; GO:0008251 [Name: tRNA-specific adenosine deaminase activity]; GO:0006382 [Name: adenosine to inosine editing]; GO:0005730 [Name: nucleolus]; GO:0003725 [Name: double-stranded RNA binding]	double-stranded RNA-specific adenosine deaminase-like
N5.HOG0055398	GJZJ01100421.1	129226092	XM_054860686	GO:0005515 [Name: protein binding]	N-lysine methyltransferase KMT5A-A-like
N5.HOG0055398	jg3793.t1	129226092	XM_054860685	GO:0005515 [Name: protein binding]	N-lysine methyltransferase KMT5A-A-like
N5.HOG0055479	GJZJ01266074.1	129229627	XM_054863981	GO:0000972 [Name: transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery]; GO:0006606 [Name: protein import into nucleus]; GO:0005515 [Name: protein binding]; GO:0016973 [Name: poly(A)+ mRNA export from nucleus]; GO:0017056 [Name: structural constituent of nuclear pore]; GO:0031080 [Name: nuclear pore outer ring]	nuclear pore complex protein Nup133
N5.HOG0055480	GJZJ01266074.1	129229627	XM_054863981	GO:0000972 [Name: transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery]; GO:0006606 [Name: protein import into nucleus]; GO:0005515 [Name: protein binding]; GO:0016973 [Name: poly(A)+ mRNA export from nucleus]; GO:0017056 [Name: structural constituent of nuclear pore]; GO:0031080 [Name: nuclear pore outer ring]	nuclear pore complex protein Nup133
N5.HOG0055615	GJZJ01037515.1	129224434	XM_054858891	GO:0005615 [Name: extracellular space]; GO:0005783 [Name: endoplasmic reticulum]; GO:0071542 [Name: dopaminergic neuron differentiation]; GO:0031175 [Name: neuron projection development]	mesencephalic astrocyte-derived neurotrophic factor homolog
N5.HOG0055615	jg13601.t1	129231328	XM_054865616	GO:0005783 [Name: endoplasmic reticulum]; GO:0005615 [Name: extracellular space]; GO:0031175 [Name: neuron projection development]; GO:0071542 [Name: dopaminergic neuron differentiation]	mesencephalic astrocyte-derived neurotrophic factor homolog
N5.HOG0055615	GJZJ01093043.1	129231328	XM_054865616	GO:0005783 [Name: endoplasmic reticulum]; GO:0005615 [Name: extracellular space]; GO:0031175 [Name: neuron projection development]; GO:0071542 [Name: dopaminergic neuron differentiation]	mesencephalic astrocyte-derived neurotrophic factor homolog
N5.HOG0055702	GJZJ01224446.1	129222075	XM_054856506	GO:0006368 [Name: transcription elongation from RNA polymerase II promoter]; GO:0000993 [Name: RNA polymerase II core binding]; GO:0032968 [Name: positive regulation of transcription elongation from RNA polymerase II promoter]; GO:0016593 [Name: Cdc73/Paf1 complex]	cell division cycle 73 hyrax
N5.HOG0055703	jg20809.t2	129222075	XM_054856506	GO:0006368 [Name: transcription elongation from RNA polymerase II promoter]; GO:0000993 [Name: RNA polymerase II core binding]; GO:0032968 [Name: positive regulation of transcription elongation from RNA polymerase II promoter]; GO:0016593 [Name: Cdc73/Paf1 complex]	cell division cycle 73 hyrax
N5.HOG0055785	GJZJ01056034.1	129221856	XM_054856205	GO:0005794 [Name: Golgi apparatus]; GO:0007030 [Name: Golgi organization]; GO:0005783 [Name: endoplasmic reticulum]; GO:0006886 [Name: intracellular protein transport]; GO:0006888 [Name: ER to Golgi vesicle-mediated transport]; GO:0005793 [Name: endoplasmic reticulum-Golgi intermediate compartment]; GO:0030134 [Name: ER to Golgi transport vesicle]	transmembrane emp24 domain-containing protein eca-like
N5.HOG0056438	jg30725.t1	129225087	XM_054859639	GO:0000159 [Name: protein phosphatase type 2A complex]; GO:0005829 [Name: cytosol]; GO:0007165 [Name: signal transduction]; GO:0006470 [Name: protein dephosphorylation]; GO:0072542 [Name: protein phosphatase activator activity]; GO:0005634 [Name: nucleus]	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
N5.HOG0056439	GJZJ01244851.1	129225087	XM_054859640	GO:0000159 [Name: protein phosphatase type 2A complex]; GO:0005829 [Name: cytosol]; GO:0007165 [Name: signal transduction]; GO:0006470 [Name: protein dephosphorylation]; GO:0072542 [Name: protein phosphatase activator activity]; GO:0005634 [Name: nucleus]	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
N5.HOG0056439	GJZJ01244851.1	129225087	XM_054859639	GO:0000159 [Name: protein phosphatase type 2A complex]; GO:0005829 [Name: cytosol]; GO:0007165 [Name: signal transduction]; GO:0006470 [Name: protein dephosphorylation]; GO:0072542 [Name: protein phosphatase activator activity]; GO:0005634 [Name: nucleus]	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
N5.HOG0056440	jg30721.t1	129225087	XM_054859640	GO:0000159 [Name: protein phosphatase type 2A complex]; GO:0005829 [Name: cytosol]; GO:0007165 [Name: signal transduction]; GO:0006470 [Name: protein dephosphorylation]; GO:0072542 [Name: protein phosphatase activator activity]; GO:0005634 [Name: nucleus]	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit
N5.HOG0056631	GJZJ01221284.1	129221489	XM_054855971	GO:0005789 [Name: endoplasmic reticulum membrane]; GO:0005459 [Name: UDP-galactose transmembrane transporter activity]; GO:0000139 [Name: Golgi membrane]; GO:0005460 [Name: UDP-glucose transmembrane transporter activity]; GO:0072334 [Name: UDP-galactose transmembrane transport]	solute carrier family 35 member B1-like
N5.HOG0056864	GJZJ01040658.1	129231311	XM_054865600	-	uncharacterized LOC129231311
N5.HOG0057006	GJZJ01278704.1	129235297	XM_054869026	GO:0005737 [Name: cytoplasm]	trafficking protein particle complex subunit 11 gry
N5.HOG0057095	GJZJ01027704.1	129218086	XM_054852282	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]	uncharacterized LOC129218086
N5.HOG0057236	GJZJ01059220.1	129222937	XM_054857501	GO:0016020 [Name: membrane]; GO:0016758 [Name: transferase activity, transferring hexosyl groups]; GO:0006486 [Name: protein glycosylation]	beta-1,3-galactosyltransferase 5-like
N5.HOG0057236	jg26926.t2	129222937	XM_054857508	GO:0016020 [Name: membrane]; GO:0016758 [Name: transferase activity, transferring hexosyl groups]; GO:0006486 [Name: protein glycosylation]	beta-1,3-galactosyltransferase 5-like
N5.HOG0057421	jg14811.t1	129231424	XM_054865737	-	ubiquitin conjugating enzyme vih
N5.HOG0057421	GJZJ01050023.1	129231424	XM_054865737	-	ubiquitin conjugating enzyme vih
N5.HOG0057580	GJZJ01250751.1	129229249	XM_054863514	GO:0031966 [Name: mitochondrial membrane]; GO:0008374 [Name: O-acyltransferase activity]	glycerol-3-phosphate acyltransferase 1, mitochondrial-like
N5.HOG0057891	jg21335.t1	129222000	XM_054856413	GO:0005524 [Name: ATP binding]; GO:0005737 [Name: cytoplasm]; GO:0005829 [Name: cytosol]; GO:0016301 [Name: kinase activity]	uridine-cytidine kinase 2-B-like
N5.HOG0058055	GJZJ01219500.1	129217623	XM_054851952	GO:0005515 [Name: protein binding]; GO:0006886 [Name: intracellular protein transport]	Protein interacting with APP tail-1
N5.HOG0058328	GJZJ01105574.1	129222679	XM_054857209	GO:0000177 [Name: cytoplasmic exosome (RNase complex)]; GO:0005730 [Name: nucleolus]; GO:0071028 [Name: nuclear mRNA surveillance]; GO:0016075 [Name: rRNA catabolic process]; GO:0034475 [Name: U4 snRNA 3'-end processing]; GO:0071051 [Name: polyadenylation-dependent snoRNA 3'-end processing]; GO:0000176 [Name: nuclear exosome (RNase complex)]	exosome complex component RRP41-like
N5.HOG0058337	GJZJ01061517.1	129226069	XM_054860653	-	uncharacterized LOC129226069
N5.HOG0058337	jg4704.t1	129225994	XM_054860568	-	uncharacterized LOC129225994
N5.HOG0058337	GJZJ01191675.1	129226069	XM_054860653	-	uncharacterized LOC129226069
N5.HOG0058485	GJZJ01137526.1	129221836	XM_054856197	GO:0005515 [Name: protein binding]	tetratricopeptide repeat protein 27-like
N5.HOG0058657	GJZJ01270210.1	129227708	XM_054862310	GO:0000422 [Name: mitophagy]; GO:0000266 [Name: mitochondrial fission]; GO:0016559 [Name: peroxisome fission]; GO:0005515 [Name: protein binding]; GO:0005741 [Name: mitochondrial outer membrane]; GO:0005778 [Name: peroxisomal membrane]; GO:0043653 [Name: mitochondrial fragmentation involved in apoptotic process]	mitochondrial fission 1 protein-like
N5.HOG0058669	jg43039.t2	129229653	XM_054864011	GO:0000309 [Name: nicotinamide-nucleotide adenylyltransferase activity]; GO:0004515 [Name: nicotinate-nucleotide adenylyltransferase activity]; GO:0009435 [Name: NAD biosynthetic process]	nicotinamide mononucleotide adenylyltransferase
N5.HOG0058669	GJZJ01237866.1	129229653	XM_054864010	GO:0000309 [Name: nicotinamide-nucleotide adenylyltransferase activity]; GO:0004515 [Name: nicotinate-nucleotide adenylyltransferase activity]; GO:0009435 [Name: NAD biosynthetic process]	nicotinamide mononucleotide adenylyltransferase
N5.HOG0058793	GJZJ01107416.1	129222677	XM_054857208	GO:0004352 [Name: glutamate dehydrogenase (NAD+) activity]; GO:0005739 [Name: mitochondrion]; GO:0006538 [Name: glutamate catabolic process]	glutamate dehydrogenase, mitochondrial
N5.HOG0058864	GJZJ01264573.1	129234315	XM_054868310	GO:0036444 [Name: mitochondrial calcium uptake]; GO:1990246 [Name: uniplex complex]; GO:0051560 [Name: mitochondrial calcium ion homeostasis]; GO:0005743 [Name: mitochondrial inner membrane]; GO:0005262 [Name: calcium channel activity]; GO:0015292 [Name: uniporter activity]	mitochondrial calcium uniporter
N5.HOG0058985	GJZJ01011736.1	129224178	XM_054858598	-	uncharacterized LOC129224178
N5.HOG0058985	GJZJ01027783.1	129224188	XM_054858609	-	uncharacterized LOC129224188
N5.HOG0059764	GJZJ01009843.1	129220301	XM_054854699	GO:0003723 [Name: RNA binding]	nucleolar protein 8-like
N5.HOG0059833	jg29378.t1	129225305	XM_054859896	GO:0046872 [Name: metal ion binding]; GO:0005737 [Name: cytoplasm]; GO:0019509 [Name: L-methionine salvage from methylthioadenosine]; GO:0046570 [Name: methylthioribulose 1-phosphate dehydratase activity]	methylthioribulose-1-phosphate dehydratase-like
N5.HOG0059833	GJZJ01196374.1	129225305	XM_054859896	GO:0046872 [Name: metal ion binding]; GO:0005737 [Name: cytoplasm]; GO:0019509 [Name: L-methionine salvage from methylthioadenosine]; GO:0046570 [Name: methylthioribulose 1-phosphate dehydratase activity]	methylthioribulose-1-phosphate dehydratase-like
N5.HOG0059937	GJZJ01081435.1	129221953	XM_054856347	GO:0016772 [Name: transferase activity, transferring phosphorus-containing groups]	fucose-1-phosphate guanylyltransferase-like
N5.HOG0060069	GJZJ01028820.1	129230642	XM_054865058	GO:0003779 [Name: actin binding]	Slowpoke binding protein
N5.HOG0060672	GJZJ01195462.1	129229301	XM_054863578	GO:0009226 [Name: nucleotide-sugar biosynthetic process]; GO:0050577 [Name: GDP-L-fucose synthase activity]	GDP-L-fucose synthase-like protein
N5.HOG0060727	GJZJ01009272.1	129234019	XM_054867924	GO:0003735 [Name: structural constituent of ribosome]; GO:0070181 [Name: small ribosomal subunit rRNA binding]; GO:0022627 [Name: cytosolic small ribosomal subunit]; GO:0005840 [Name: ribosome]; GO:0006412 [Name: translation]; GO:0005730 [Name: nucleolus]	40S ribosomal protein S13
N5.HOG0060745	GJZJ01057267.1	129229253	XM_054863520	GO:0016192 [Name: vesicle-mediated transport]; GO:0006886 [Name: intracellular protein transport]	sec1 family domain-containing protein 2-like
N5.HOG0060928	GJZJ01147727.1	129222141	XM_054856595	-	uncharacterized LOC129222141
N5.HOG0061119	jg4622.t1	129225556	XM_054860001	GO:0006811 [Name: ion transport]; GO:0043005 [Name: neuron projection]; GO:0035235 [Name: ionotropic glutamate receptor signaling pathway]; GO:0042391 [Name: regulation of membrane potential]; GO:0005886 [Name: plasma membrane]; GO:0017146 [Name: NMDA selective glutamate receptor complex]; GO:0045202 [Name: synapse]; GO:0004972 [Name: NMDA glutamate receptor activity]; GO:0007268 [Name: chemical synaptic transmission]	glutamate [NMDA] receptor subunit 1-like
N5.HOG0061199	GJZJ01078488.1	129227869	XM_054862489	GO:0046579 [Name: positive regulation of Ras protein signal transduction]; GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0006468 [Name: protein phosphorylation]	serine/threonine-protein kinase 19-like
N5.HOG0061768	jg29962.t1	129224364	XM_054858806	GO:0003700 [Name: transcription factor activity, sequence-specific DNA binding]; GO:0000987 [Name: core promoter proximal region sequence-specific DNA binding]; GO:0005634 [Name: nucleus]; GO:0006355 [Name: regulation of transcription, DNA-templated]	forkhead box protein N3-like
N5.HOG0061901	GJZJ01110880.1	129221481	XM_054855961	GO:0016020 [Name: membrane]	uncharacterized LOC129221481
N5.HOG0061991	GJZJ01045190.1	129227364	XM_054861911	GO:0005515 [Name: protein binding]; GO:0003723 [Name: RNA binding]; GO:0006396 [Name: RNA processing]	squamous cell carcinoma antigen recognized by T-cells 3-like
N5.HOG0062025	jg42921.t1	129230365	XM_054864762	GO:0005515 [Name: protein binding]	protein artichoke-like
N5.HOG0062025	GJZJ01015621.1	129230365	XM_054864762	GO:0005515 [Name: protein binding]	protein artichoke-like
N5.HOG0062039	jg4417.t1	129226904	XM_054861534	GO:0016020 [Name: membrane]; GO:0038023 [Name: signaling receptor activity]	progestin and adipoQ receptor family member 4-like
N5.HOG0062040	GJZJ01119274.1	129226904	XM_054861534	GO:0016020 [Name: membrane]; GO:0038023 [Name: signaling receptor activity]	progestin and adipoQ receptor family member 4-like
N5.HOG0062502	GJZJ01194686.1	129226915	XM_054861545	GO:0005765 [Name: lysosomal membrane]; GO:0010506 [Name: regulation of autophagy]; GO:0031902 [Name: late endosome membrane]; GO:0035658 [Name: Mon1-Ccz1 complex]; GO:0005515 [Name: protein binding]	regulator of MON1-CCZ1 complex protein bulli
N5.HOG0062505	GJZJ01224358.1	129226915	XM_054861545	GO:0005765 [Name: lysosomal membrane]; GO:0010506 [Name: regulation of autophagy]; GO:0031902 [Name: late endosome membrane]; GO:0035658 [Name: Mon1-Ccz1 complex]; GO:0005515 [Name: protein binding]	regulator of MON1-CCZ1 complex protein bulli
N5.HOG0062505	jg4520.t1	129226915	XM_054861545	GO:0005765 [Name: lysosomal membrane]; GO:0010506 [Name: regulation of autophagy]; GO:0031902 [Name: late endosome membrane]; GO:0035658 [Name: Mon1-Ccz1 complex]; GO:0005515 [Name: protein binding]	regulator of MON1-CCZ1 complex protein bulli
N5.HOG0062559	GJZJ01072780.1	129219964	XM_054854282	GO:0000978 [Name: RNA polymerase II core promoter proximal region sequence-specific DNA binding]; GO:0000981 [Name: RNA polymerase II transcription factor activity, sequence-specific DNA binding]; GO:0006357 [Name: regulation of transcription from RNA polymerase II promoter]	Krueppel-like factor 11
N5.HOG0062578	jg35891.t1	129216091	XM_054850241	GO:0019543 [Name: propionate catabolic process]; GO:0005829 [Name: cytosol]; GO:0004613 [Name: phosphoenolpyruvate carboxykinase (GTP) activity]; GO:0005525 [Name: GTP binding]; GO:0046327 [Name: glycerol biosynthetic process from pyruvate]; GO:0006094 [Name: gluconeogenesis]; GO:0030145 [Name: manganese ion binding]; GO:0032869 [Name: cellular response to insulin stimulus]; GO:0042594 [Name: response to starvation]; GO:0070365 [Name: hepatocyte differentiation]; GO:0071333 [Name: cellular response to glucose stimulus]; GO:0071549 [Name: cellular response to dexamethasone stimulus]	phosphoenolpyruvate carboxykinase, cytosolic [GTP]-like
N5.HOG0062680	GJZJ01155371.1	129232593	XM_054866726	GO:0046961 [Name: proton-transporting ATPase activity, rotational mechanism]; GO:0033176 [Name: proton-transporting V-type ATPase complex]	V-type proton ATPase subunit D-like
N5.HOG0062773	GJZJ01199722.1	129217463	XM_054851764	GO:0042254 [Name: ribosome biogenesis]; GO:1990904 [Name: ribonucleoprotein complex]	ribosomal protein L7A
N5.HOG0062859	GJZJ01189213.1	129234121	XM_054868012	GO:0031463 [Name: Cul3-RING ubiquitin ligase complex]; GO:0031625 [Name: ubiquitin protein ligase binding]; GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0016567 [Name: protein ubiquitination]	cullin-3-like
N5.HOG0062860	jg27483.t1	129234121	XM_054868012	GO:0031463 [Name: Cul3-RING ubiquitin ligase complex]; GO:0031625 [Name: ubiquitin protein ligase binding]; GO:0006511 [Name: ubiquitin-dependent protein catabolic process]; GO:0016567 [Name: protein ubiquitination]	cullin-3-like
N5.HOG0062867	jg40551.t1	129230162	XM_054864564	GO:0051793 [Name: medium-chain fatty acid catabolic process]; GO:0050660 [Name: flavin adenine dinucleotide binding]; GO:0006635 [Name: fatty acid beta-oxidation]; GO:0005739 [Name: mitochondrion]; GO:0070991 [Name: medium-chain-acyl-CoA dehydrogenase activity]	Medium-chain acyl-CoA dehydrogenase
N5.HOG0062867	GJZJ01017094.1	129230162	XM_054864564	GO:0051793 [Name: medium-chain fatty acid catabolic process]; GO:0050660 [Name: flavin adenine dinucleotide binding]; GO:0006635 [Name: fatty acid beta-oxidation]; GO:0005739 [Name: mitochondrion]; GO:0070991 [Name: medium-chain-acyl-CoA dehydrogenase activity]	Medium-chain acyl-CoA dehydrogenase
N5.HOG0062941	GJZJ01261803.1	129226039	XM_054860615	GO:0006814 [Name: sodium ion transport]	COMM domain-containing protein 3-like
N5.HOG0062953	jg44858.t4	129232431	XM_054866576	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0000209 [Name: protein polyubiquitination]; GO:0005737 [Name: cytoplasm]; GO:0034450 [Name: ubiquitin-ubiquitin ligase activity]	Ubiquitination factor E4A
N5.HOG0062953	jg44858.t1	129232431	XM_054866576	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0000209 [Name: protein polyubiquitination]; GO:0005737 [Name: cytoplasm]; GO:0034450 [Name: ubiquitin-ubiquitin ligase activity]	Ubiquitination factor E4A
N5.HOG0062953	jg44858.t2	129232431	XM_054866576	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0000209 [Name: protein polyubiquitination]; GO:0005737 [Name: cytoplasm]; GO:0034450 [Name: ubiquitin-ubiquitin ligase activity]	Ubiquitination factor E4A
N5.HOG0062953	GJZJ01087244.1	129232431	XM_054866576	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0000209 [Name: protein polyubiquitination]; GO:0005737 [Name: cytoplasm]; GO:0034450 [Name: ubiquitin-ubiquitin ligase activity]	Ubiquitination factor E4A
N5.HOG0062953	GJZJ01193682.1	129232431	XM_054866576	GO:0005634 [Name: nucleus]; GO:0000151 [Name: ubiquitin ligase complex]; GO:0000209 [Name: protein polyubiquitination]; GO:0005737 [Name: cytoplasm]; GO:0034450 [Name: ubiquitin-ubiquitin ligase activity]	Ubiquitination factor E4A
N5.HOG0063017	GJZJ01204941.1	129217227	XM_054851501	GO:0005634 [Name: nucleus]	microtubule-associated protein Jupiter-like
N5.HOG0063077	GJZJ01268352.1	129219268	XM_054853599	GO:0043025 [Name: neuronal cell body]; GO:0045727 [Name: positive regulation of translation]; GO:0043197 [Name: dendritic spine]; GO:0048814 [Name: regulation of dendrite morphogenesis]; GO:0016020 [Name: membrane]; GO:0071598 [Name: neuronal ribonucleoprotein granule]; GO:0003730 [Name: mRNA 3'-UTR binding]; GO:0030424 [Name: axon]; GO:0042803 [Name: protein homodimerization activity]; GO:0043488 [Name: regulation of mRNA stability]; GO:0060998 [Name: regulation of dendritic spine development]; GO:0099578 [Name: regulation of translation at postsynapse, modulating synaptic transmission]; GO:0008089 [Name: anterograde axonal transport]; GO:0014069 [Name: postsynaptic density]; GO:0045182 [Name: translation regulator activity]; GO:0005634 [Name: nucleus]; GO:0007417 [Name: central nervous system development]; GO:0017148 [Name: negative regulation of translation]; GO:1905244 [Name: regulation of modification of synaptic structure]	fragile X messenger ribonucleoprotein 1 homolog
N5.HOG0063198	GJZJ01088868.1	129221440	XM_054855924	GO:0006749 [Name: glutathione metabolic process]; GO:0004364 [Name: glutathione transferase activity]; GO:0005737 [Name: cytoplasm]	glutathione S-transferase theta-1-like
N5.HOG0063280	jg33288.t1	129217759	XM_054852098	GO:0007015 [Name: actin filament organization]; GO:0051015 [Name: actin filament binding]; GO:0005884 [Name: actin filament]; GO:0006936 [Name: muscle contraction]	tropomyosin
N5.HOG0063315	GJZJ01237879.1	129221163	XM_054855612	GO:0006623 [Name: protein targeting to vacuole]; GO:0016192 [Name: vesicle-mediated transport]	vacuolar fusion protein MON1 homolog A-like
